dataset,method,lr,epoch,forget_id,batch_size,N,ascent_epochs,relative_cost,retain_klom_95,retain_klom_99,retain_klom_mean,retain_klom_std,val_klom_95,val_klom_99,val_klom_mean,val_klom_std,forget_klom_95,forget_klom_99,forget_klom_mean,forget_klom_std,average_95
cifar10,scrub,0.001,10,5,64.0,100.0,3.0,0.34673611111111113,0.9064612859982522,1.3458704381698747,0.41604543955457707,0.2614866433090202,0.74757932617292,1.0545567020312059,0.37702242607089537,0.23143361255499437,9.97118065166486,10.091613087447673,8.743319295143026,2.167889060284848,3.8750737546120106
cifar10,scrub,0.0005,5,7,64.0,100.0,3.0,0.17359722222222224,1.1308985152857245,1.8113456715203942,0.47500195147158325,0.35057656172265633,0.8278302797458875,1.148092103102544,0.39590214814716607,0.22168146103984884,9.771208324325745,9.803180782511943,6.766148132384055,3.3048634675591186,3.909979039785785
cifar10,scrub,0.0005,7,7,64.0,100.0,3.0,0.2430277777777778,1.1373282752590614,1.8358519722839117,0.47609198909881756,0.35380830553589837,0.8312483648375771,1.1476351059742629,0.39494174630044226,0.22102035307297307,9.771208324325745,9.803180782511943,6.769095699371084,3.3034656321767315,3.9132616548074615
cifar10,scrub,0.0005,10,7,64.0,100.0,3.0,0.3471736111111111,1.1496268858858416,1.8655121546267242,0.47882447753161383,0.35930259702514705,0.8190274578233603,1.1351991487976651,0.3940787515926191,0.22033654094742194,9.771208324325745,9.803180782511943,6.7901531239863,3.2808910489308447,3.913287556011649
cifar10,scrubnew,0.005,5,2,64.0,100.0,3.0,0.17347222222222222,0.8544796396890488,1.2264123948825287,0.4054457836097494,0.23629826743703503,0.7455585959267744,1.0084644781990668,0.37592627270202067,0.19349843055938998,9.233627101764968,9.624823409069696,2.5066906197026064,2.917527642525698,3.6112217791269305
cifar10,scrubnew,0.005,7,2,64.0,100.0,3.0,0.2427777777777778,0.8544796396890488,1.2264123948825287,0.4054457836097494,0.23629826743703503,0.7455585959267744,1.0084644781990668,0.37592627270202067,0.19349843055938998,9.233627101764968,9.624823409069696,2.5066906197026064,2.917527642525698,3.6112217791269305
cifar10,scrubnew,0.005,10,2,64.0,100.0,3.0,0.34673611111111113,0.8544796396890488,1.2264123948825287,0.4054457836097494,0.23629826743703503,0.7455585959267744,1.0084644781990668,0.37592627270202067,0.19349843055938998,9.233627101764968,9.624823409069696,2.5066906197026064,2.917527642525698,3.6112217791269305
cifar10,scrubnew,0.001,5,8,64.0,100.0,5.0,0.1736111111111111,0.8787918711975045,1.2577056979513972,0.41152629968409443,0.2460773570681986,0.776184730347551,1.102623470293651,0.3842878817774385,0.20977065343169765,9.682294977290994,9.922290882012016,5.996956642724676,3.4590407616165164,3.779090526278683
cifar10,scrubnew,0.001,7,8,64.0,100.0,5.0,0.24291666666666667,0.8787918711975045,1.2577056979513972,0.41152629968409443,0.2460773570681986,0.776184730347551,1.102623470293651,0.3842878817774385,0.20977065343169765,9.682294977290994,9.922290882012016,5.996956642724676,3.4590407616165164,3.779090526278683
cifar10,scrubnew,0.001,10,8,64.0,100.0,5.0,0.346875,0.8787918711975045,1.2577056979513972,0.41152629968409443,0.2460773570681986,0.776184730347551,1.102623470293651,0.3842878817774385,0.20977065343169765,9.682294977290994,9.922290882012016,5.996956642724676,3.4590407616165164,3.779090526278683
cifar10,ascent_forget,1e-05,1,9,64.0,100.0,,0.00034722222222222224,3.556561268288821,5.592579448523776,0.8730506717422672,1.1157009008878476,2.957150429831702,5.42540266862465,0.7295487366163337,1.0036226799687746,9.502583241132399,9.736382479177093,5.4081619850188725,2.772311291026817,5.338764979750974
cifar10,ascent_forget,1e-05,3,9,64.0,100.0,,0.0010416666666666667,8.9920380442065,9.526285049048303,2.254675351372358,2.6788825027904695,8.336371679709211,9.303700338565614,1.7013910431943877,2.4039906736014673,9.52460805438517,9.670333432260572,6.636888111180407,3.4363609931210486,8.951005926100294
cifar10,ascent_forget,1e-05,5,9,64.0,100.0,,0.001736111111111111,9.490682196194989,9.777651098859224,2.9874944321661245,3.1307814414932986,9.261627836757768,9.519240953547845,2.2653267925083043,2.8940867330317173,9.621309134178802,9.69858437739733,6.612261817369933,3.516089550383982,9.45787305571052
cifar10,ascent_forget,1e-05,7,9,64.0,100.0,,0.0024305555555555556,9.60620020727811,9.884677556180495,3.396024776350107,3.3241950170383046,9.413350583937266,9.594066210759228,2.597871313114441,3.126634056954606,9.682078599751563,9.762707020996178,6.665661063466918,3.5409540719353068,9.56720979698898
cifar10,ascent_forget,1e-05,10,9,64.0,100.0,,0.003472222222222222,9.695793393014418,9.969631285570427,3.725776055593049,3.4589622595788345,9.505304329742785,9.668041102283734,2.8743096355359925,3.2812271450340376,9.74437606068016,9.820313673397019,6.782208995783724,3.5349248674449973,9.648491261145788
cifar10,scrubnew,5e-05,5,2,64.0,100.0,5.0,0.1736111111111111,0.8544796396890488,1.2264123948825287,0.4054457836097494,0.23629826743703503,0.7455585959267744,1.0084644781990668,0.37592627270202067,0.19349843055938998,9.233627101764968,9.624823409069696,2.5066906197026064,2.917527642525698,3.6112217791269305
cifar10,scrubnew,5e-05,7,2,64.0,100.0,5.0,0.24291666666666667,0.8544796396890488,1.2264123948825287,0.4054457836097494,0.23629826743703503,0.7455585959267744,1.0084644781990668,0.37592627270202067,0.19349843055938998,9.233627101764968,9.624823409069696,2.5066906197026064,2.917527642525698,3.6112217791269305
cifar10,scrubnew,5e-05,10,2,64.0,100.0,5.0,0.346875,0.8544796396890488,1.2264123948825287,0.4054457836097494,0.23629826743703503,0.7455585959267744,1.0084644781990668,0.37592627270202067,0.19349843055938998,9.233627101764968,9.624823409069696,2.5066906197026064,2.917527642525698,3.6112217791269305
cifar10,scrubnew,0.005,5,4,64.0,100.0,3.0,0.17359722222222224,1.0785998271089352,1.6801725582204774,0.4648262019873904,0.32608832691950984,0.8235653624392396,1.1756576367407796,0.39694142191819376,0.22165144616324103,10.026888322950008,10.042627659594462,9.62604365301829,0.28653685561007963,3.9763511708327273
cifar10,scrubnew,0.005,7,4,64.0,100.0,3.0,0.2430277777777778,1.0785998271089352,1.6801725582204774,0.4648262019873904,0.32608832691950984,0.8235653624392396,1.1756576367407796,0.39694142191819376,0.22165144616324103,10.026888322950008,10.042627659594462,9.62604365301829,0.28653685561007963,3.9763511708327273
cifar10,scrubnew,0.005,10,4,64.0,100.0,3.0,0.3471736111111111,1.0785998271089352,1.6801725582204774,0.4648262019873904,0.32608832691950984,0.8235653624392396,1.1756576367407796,0.39694142191819376,0.22165144616324103,10.026888322950008,10.042627659594462,9.62604365301829,0.28653685561007963,3.9763511708327273
cifar10,scrub,5e-05,5,1,64.0,100.0,5.0,0.1736111111111111,1.1157735482391982,1.7808155298115136,0.4712717422939325,0.34355167782143886,0.8258637888301684,1.183772141951549,0.3969503340143238,0.22151191685183802,9.286841045332514,9.486373138235026,5.187850349629078,3.6894153024109833,3.742826127467293
cifar10,scrub,5e-05,7,1,64.0,100.0,5.0,0.24304166666666666,1.1167041683681507,1.7811021162202634,0.4716141717014288,0.34399085650055367,0.8255325762837648,1.1745862793319746,0.396869150891261,0.2213600016637181,9.286841045332514,9.486373138235026,5.186143426185761,3.6914619524403975,3.74302592999481
cifar10,scrub,5e-05,10,1,64.0,100.0,5.0,0.3471875,1.119418064539177,1.7903991533464407,0.47178430835197965,0.34497818527304186,0.8278660790843305,1.1693877683185334,0.3964589640011165,0.22135313923972133,9.286841045332514,9.486373138235026,5.190168663587483,3.686666286096374,3.7447083963186736
cifar10,scrubnew,0.0005,5,9,64.0,100.0,3.0,0.17291666666666666,0.950288049372765,1.453290923739289,0.4299496223902221,0.2801713839459165,0.8549349223775895,1.4262726673718573,0.4094382165913174,0.2700284708160539,9.547176272994196,9.810407102329805,3.4211831804127577,3.0814520929157934,3.784133081581517
cifar10,scrubnew,0.0005,7,9,64.0,100.0,3.0,0.24166666666666667,0.950288049372765,1.453290923739289,0.4299496223902221,0.2801713839459165,0.8549349223775895,1.4262726673718573,0.4094382165913174,0.2700284708160539,9.547176272994196,9.810407102329805,3.4211831804127577,3.0814520929157934,3.784133081581517
cifar10,scrubnew,0.0005,10,9,64.0,100.0,3.0,0.34479166666666666,0.950288049372765,1.453290923739289,0.4299496223902221,0.2801713839459165,0.8549349223775895,1.4262726673718573,0.4094382165913174,0.2700284708160539,9.547176272994196,9.810407102329805,3.4211831804127577,3.0814520929157934,3.784133081581517
cifar10,scrub,0.0005,5,7,64.0,100.0,5.0,0.1736111111111111,1.1319671966875005,1.810020434768261,0.4743452839819841,0.350566789231149,0.8188514743253114,1.1364604361500035,0.39488994398350014,0.21980172485206645,9.782482188720683,9.803174779827344,6.103470861209322,3.6692356904741095,3.9111002865778315
cifar10,scrub,0.0005,7,7,64.0,100.0,5.0,0.24304166666666666,1.1377293131678006,1.8313131720875695,0.4753076268072962,0.3521954921710928,0.8207318439652475,1.1481680001997114,0.39446953473606033,0.22168274820800518,9.782482188720683,9.803174779827344,6.174610741629314,3.6896123741642803,3.913647781951244
cifar10,scrub,0.0005,10,7,64.0,100.0,5.0,0.3471875,1.1469982674512866,1.863701083813,0.47802683365304954,0.35839303962411867,0.8205007918843229,1.1411221134528484,0.3933418550621388,0.22047415751065355,9.782482188720683,9.803174779827344,6.187837336966,3.6784702522548836,3.9166604160187646
cifar10,scrubnew,0.005,5,3,64.0,100.0,5.0,0.1736111111111111,0.8736701759761716,1.2553543338777124,0.40915192374044806,0.2425307144199388,0.7723479402846333,1.0700020615820887,0.3853802561429084,0.20958839220660594,9.491562365232635,9.74976841278673,3.7194622626124505,3.5473360599201875,3.71252682716448
cifar10,scrubnew,0.005,7,3,64.0,100.0,5.0,0.24166666666666667,0.8736701759761716,1.2553543338777124,0.40915192374044806,0.2425307144199388,0.7723479402846333,1.0700020615820887,0.3853802561429084,0.20958839220660594,9.491562365232635,9.74976841278673,3.7194622626124505,3.5473360599201875,3.71252682716448
cifar10,scrubnew,0.005,10,3,64.0,100.0,5.0,0.34375,0.8736701759761716,1.2553543338777124,0.40915192374044806,0.2425307144199388,0.7723479402846333,1.0700020615820887,0.3853802561429084,0.20958839220660594,9.491562365232635,9.74976841278673,3.7194622626124505,3.5473360599201875,3.71252682716448
cifar10,do_nothing,,1,2,,,,0.0,0.6388613485233531,0.8613536298924552,0.3178074293859676,0.16594379338221724,0.6505522805897219,0.8852884194659179,0.3355836569308982,0.16640385869544433,9.286879352119987,9.662242499285949,2.3431488873642246,2.955960419805585,3.5254309937443544
cifar10,ascent_forget,0.001,1,6,64.0,100.0,,0.00034722222222222224,3.134295763753477,5.3316785146025865,0.8802832966563671,1.0111513101425837,2.468463412919107,5.696431396875546,0.740427632940711,0.9797825070694904,9.767733193936463,9.956932932716299,6.894051088967925,2.6605362267867,5.123497456869683
cifar10,ascent_forget,0.001,3,6,64.0,100.0,,0.0010416666666666667,8.67625744526016,9.49747007022069,2.431732117496864,2.4187831707786747,7.832863872111768,9.299009093699034,1.8305257259846484,2.153956303878111,9.690209279718314,9.904929311291939,7.8738034527512,2.8441557667139126,8.733110199030081
cifar10,ascent_forget,0.001,5,6,64.0,100.0,,0.001736111111111111,9.4551226394539,9.786849177824543,3.4412476550839246,2.8966384613900233,9.176884092161526,9.526278273835697,2.653577490451876,2.6202559363910494,9.699114266165736,9.83481431619804,7.657488238811291,3.1076549951830743,9.443706999260387
cifar10,ascent_forget,0.001,7,6,64.0,100.0,,0.0024305555555555556,9.593088804588925,9.911199509835512,4.065414265104509,3.1595646518874427,9.40331388857804,9.615658211545231,3.233060281967473,2.8913804911498966,9.736453300088979,9.908569292652027,7.396805756308171,3.317385588835517,9.577618664418647
cifar10,ascent_forget,0.001,10,6,64.0,100.0,,0.003472222222222222,9.717895983132134,10.014037824124438,4.568306868237307,3.368170660972231,9.514861683193539,9.713811908001807,3.757583089536342,3.12703493796275,9.822689843940617,9.984259389801261,7.11493352931254,3.532902926919533,9.685149170088764
cifar10,scrub,5e-05,5,6,64.0,100.0,5.0,0.1736111111111111,0.9096476307952619,1.3526246234696375,0.4261621873009263,0.2647412413933018,0.8432750828281288,1.3271343114454937,0.4127559678221667,0.31938894866533396,9.825158919417925,9.988172902423075,4.619858079018167,3.7143639441124137,3.8593605443471053
cifar10,scrub,5e-05,7,6,64.0,100.0,5.0,0.2423611111111111,0.9102572604163007,1.3572071127365921,0.4264025217333539,0.26467843229548776,0.8454336287593287,1.3251674217346663,0.4125811841914685,0.31833921704844553,9.825158919417925,9.988172902423075,4.614762148729003,3.7174094926960755,3.8602832695311853
cifar10,scrub,5e-05,10,6,64.0,100.0,5.0,0.3454861111111111,0.9099646476318837,1.3544287170085023,0.4264638840005153,0.2651581055274434,0.8460797710350337,1.333873978120809,0.4130351493021657,0.3191201567872687,9.825158919417925,9.988172902423075,4.613958731032357,3.7183394520249893,3.8604011126949476
cifar10,scrubnew,0.0005,5,6,64.0,100.0,3.0,0.17291666666666666,0.911965062626014,1.3523726308267598,0.42678604674466575,0.26499925736814656,0.8400663222355663,1.3143506333424917,0.4124980024534885,0.31727580077497236,9.825158919417925,9.988172902423075,4.617579308124436,3.7184330376987065,3.8590634347598347
cifar10,scrubnew,0.0005,7,6,64.0,100.0,3.0,0.24166666666666667,0.911965062626014,1.3523726308267598,0.42678604674466575,0.26499925736814656,0.8400663222355663,1.3143506333424917,0.4124980024534885,0.31727580077497236,9.825158919417925,9.988172902423075,4.617579308124436,3.7184330376987065,3.8590634347598347
cifar10,scrubnew,0.0005,10,6,64.0,100.0,3.0,0.34479166666666666,0.911965062626014,1.3523726308267598,0.42678604674466575,0.26499925736814656,0.8400663222355663,1.3143506333424917,0.4124980024534885,0.31727580077497236,9.825158919417925,9.988172902423075,4.617579308124436,3.7184330376987065,3.8590634347598347
cifar10,ascent_forget,0.001,1,7,64.0,100.0,,6.944444444444445e-06,1.2822537982452504,2.1043225366705443,0.4796852743309952,0.3982029031331932,0.9575587870498766,1.5035828253931574,0.4208067094230198,0.27841200311263503,9.705161784070356,9.724702152120202,6.164006701096804,3.648487249684231,3.9816581231218273
cifar10,ascent_forget,0.001,3,7,64.0,100.0,,2.0833333333333333e-05,5.565800285991458,7.999396887423024,1.2273056300188976,1.6841526434799112,4.422696779294868,6.306675219340868,0.9315252018922311,1.302005658458665,9.414213013645577,9.463696479335901,4.148796457840364,3.8392301585458464,6.467570026310635
cifar10,ascent_forget,0.001,5,7,64.0,100.0,,3.472222222222222e-05,8.6469003887128,9.60086130970415,1.815518925293749,2.432519140744504,7.5875020667275574,8.963177905429074,1.4256447902843445,2.1099038059546085,6.14302403535929,6.209469868201631,2.430871612078308,2.2544393097558535,7.459142163599882
cifar10,ascent_forget,0.001,7,7,64.0,100.0,,4.861111111111111e-05,9.445073310070736,9.78721237249334,2.163546422336559,2.739927377606189,8.943225611492712,9.464412534266717,1.7598236474763929,2.4949088622411297,4.568121947730733,6.286642927620978,1.6324237019558994,1.748433567069726,7.652140289764726
cifar10,ascent_forget,0.001,10,7,64.0,100.0,,6.944444444444444e-05,9.624500903356353,9.931013419448561,2.467509987312231,2.9881158046486918,9.403677840130653,9.621228324480164,2.0788682159462906,2.7858636569515722,6.331640029605111,8.067619644541201,2.389934562385776,2.293880696317116,8.453272924364038
cifar10,scrubnew,0.0005,5,5,64.0,100.0,3.0,0.17347222222222222,0.8723538916716893,1.240705570631291,0.41262177896972724,0.24451527640760287,0.7722916890046628,1.0789703965119046,0.38547717725889286,0.240351950932054,9.954410194887119,10.086522470424724,8.8260120177367,2.0184918476412252,3.8663519251878236
cifar10,scrubnew,0.0005,7,5,64.0,100.0,3.0,0.2427777777777778,0.8723538916716893,1.240705570631291,0.41262177896972724,0.24451527640760287,0.7722916890046628,1.0789703965119046,0.38547717725889286,0.240351950932054,9.954410194887119,10.086522470424724,8.8260120177367,2.0184918476412252,3.8663519251878236
cifar10,scrubnew,0.0005,10,5,64.0,100.0,3.0,0.34673611111111113,0.8723538916716893,1.240705570631291,0.41262177896972724,0.24451527640760287,0.7722916890046628,1.0789703965119046,0.38547717725889286,0.240351950932054,9.954410194887119,10.086522470424724,8.8260120177367,2.0184918476412252,3.8663519251878236
cifar10,ascent_forget,1e-05,1,7,64.0,100.0,,6.944444444444445e-06,1.167877640383588,1.9253596847308878,0.4609668885333351,0.3618149378582316,0.909397470502953,1.3825574464774757,0.410819825287147,0.2596057068069416,9.690181554113053,9.72170610612874,6.593923414265774,3.3869551257990036,3.9224855549998647
cifar10,ascent_forget,1e-05,3,7,64.0,100.0,,2.0833333333333333e-05,4.921339615927886,7.30523339925736,1.1525566791943784,1.5149189563017236,3.7617416761418774,5.732930731732487,0.8592817903678127,1.1430082064229117,9.59026071436474,9.618458218140761,5.8077976153287185,3.6949807500070913,6.091114002144835
cifar10,ascent_forget,1e-05,5,7,64.0,100.0,,3.472222222222222e-05,8.029092163672539,9.462249468804766,1.7698285011974924,2.2795417594416585,6.835966939873507,8.464883305632432,1.3289815834148475,1.9257564915430143,9.532808560102081,9.593720318319841,5.502362407446631,3.401768813873907,8.132622554549377
cifar10,ascent_forget,1e-05,7,7,64.0,100.0,,4.861111111111111e-05,9.207536859948267,9.69780179833585,2.1882522540177467,2.6213980005636444,8.432756596462085,9.307357540795175,1.6782825968602275,2.3353598988216437,9.443673060372591,9.489159358839256,5.402160104564543,3.1686482999290413,9.027988838927648
cifar10,ascent_forget,1e-05,10,7,64.0,100.0,,6.944444444444444e-05,9.520875859050761,9.83925549367949,2.6004808625676628,2.8554514380661495,9.226843450336789,9.530334111857234,2.026220883876867,2.621979982827314,9.347040416721143,9.436043087649713,5.414212422268349,3.1283941441156227,9.364919908702896
cifar10,scrubnew,5e-05,5,7,64.0,100.0,5.0,0.1736111111111111,1.124722034032933,1.7719772416448678,0.47431438473199455,0.34503299327940523,0.8371694483901695,1.1882877181963643,0.40009064366706176,0.2263345568394763,9.75069436915657,9.777966170414269,7.306856485765644,2.875051399285228,3.9041952838598903
cifar10,scrubnew,5e-05,7,7,64.0,100.0,5.0,0.24304166666666666,1.124722034032933,1.7719772416448678,0.47431438473199455,0.34503299327940523,0.8371694483901695,1.1882877181963643,0.40009064366706176,0.2263345568394763,9.75069436915657,9.777966170414269,7.306856485765644,2.875051399285228,3.9041952838598903
cifar10,scrubnew,5e-05,10,7,64.0,100.0,5.0,0.3471875,1.124722034032933,1.7719772416448678,0.47431438473199455,0.34503299327940523,0.8371694483901695,1.1882877181963643,0.40009064366706176,0.2263345568394763,9.75069436915657,9.777966170414269,7.306856485765644,2.875051399285228,3.9041952838598903
cifar10,scrub,0.005,5,9,64.0,100.0,3.0,0.17291666666666666,1.1633908550744174,1.890046548269338,0.47714324266477703,0.35977984696547355,0.9134944191220844,1.5675621053800834,0.4174160343927946,0.2897275477806466,9.508770008623404,9.821412116210958,3.3035952884471977,2.9457044816479194,3.8618850942733025
cifar10,scrub,0.005,7,9,64.0,100.0,3.0,0.24166666666666667,1.2488205528242593,2.0457502690062745,0.4990333902608458,0.39083195752494737,0.897104526172158,1.4701411848305073,0.4141365822210449,0.2770607988685814,9.52830474041862,9.824772291230401,3.232681197472534,2.9981011815194,3.891409939805012
cifar10,scrub,0.005,10,9,64.0,100.0,3.0,0.34479166666666666,1.4030658652068495,2.3597080790837817,0.5415369204023524,0.45062771834773613,0.9005944347824394,1.4126668619476377,0.41463396732690944,0.2675573372339424,9.525885537517883,9.822196027440363,3.1798853659373068,3.0621971478564207,3.943181945835724
cifar10,scrub,0.001,5,5,64.0,100.0,5.0,0.1736111111111111,0.853472294896645,1.2407623868302244,0.399273656543608,0.23822762019590266,0.7577270860584561,1.0499420711480751,0.3763158681090165,0.22024106892998838,9.946896365855775,10.068459394936639,8.176220148075634,2.557944914249473,3.852698582270292
cifar10,scrub,0.001,7,5,64.0,100.0,5.0,0.24291666666666667,0.859769951745686,1.2618000863229148,0.40119594178841034,0.2421384669917263,0.7561229844222148,1.0585777050321543,0.37304400015958844,0.21604881479110724,9.973508555471623,10.086480927310442,8.259857538758327,2.553931756911413,3.863133830546508
cifar10,scrub,0.001,10,5,64.0,100.0,5.0,0.346875,0.8796371570864208,1.3182488789998634,0.4062162344330639,0.251449638785577,0.7420778768392541,1.0449320921632899,0.3707893169031861,0.21629079999924528,9.980425061139009,10.080771761333162,8.3799945738649,2.4873652375337687,3.867380031688228
cifar10,scrubnew,0.0005,5,8,64.0,100.0,5.0,0.1736111111111111,0.8787918711975045,1.2577056979513972,0.41152629968409443,0.2460773570681986,0.776184730347551,1.102623470293651,0.3842878817774385,0.20977065343169765,9.682294977290994,9.922290882012016,5.996956642724676,3.4590407616165164,3.779090526278683
cifar10,scrubnew,0.0005,7,8,64.0,100.0,5.0,0.24291666666666667,0.8787918711975045,1.2577056979513972,0.41152629968409443,0.2460773570681986,0.776184730347551,1.102623470293651,0.3842878817774385,0.20977065343169765,9.682294977290994,9.922290882012016,5.996956642724676,3.4590407616165164,3.779090526278683
cifar10,scrubnew,0.0005,10,8,64.0,100.0,5.0,0.346875,0.8787918711975045,1.2577056979513972,0.41152629968409443,0.2460773570681986,0.776184730347551,1.102623470293651,0.3842878817774385,0.20977065343169765,9.682294977290994,9.922290882012016,5.996956642724676,3.4590407616165164,3.779090526278683
cifar10,scrub,0.0005,5,2,64.0,100.0,3.0,0.17347222222222222,0.8655049122771169,1.2786852222990857,0.4079155984608236,0.2429846514511749,0.7483566107157483,1.0140218245166739,0.37411245484469124,0.19325271767887348,9.07798639491708,9.624823409069696,2.4851430654892464,2.9200530371303293,3.5639493059699814
cifar10,scrub,0.0005,7,2,64.0,100.0,3.0,0.2427777777777778,0.870169365592264,1.291981169302184,0.4092861068667831,0.24573838486059615,0.7474838935701508,1.0061119575307809,0.3734738408665422,0.1925756077761533,9.07800767472429,9.624848025881807,2.4736644772075365,2.917395304054754,3.5652203112955685
cifar10,scrub,0.0005,10,2,64.0,100.0,3.0,0.34673611111111113,0.8786827497944043,1.3145253895881432,0.4110923744162207,0.2500313871771101,0.7468526188148048,1.0144522943393568,0.3738805419264959,0.19376643939332983,9.079287612627915,9.624848025881807,2.4671281075146947,2.9244527222979255,3.568274327079042
cifar10,scrub,0.0005,5,9,64.0,100.0,5.0,0.1736111111111111,0.9869694817159336,1.5162772859284506,0.4399515792363577,0.29275683377240735,0.8762252748957976,1.469932870063566,0.4137974922663312,0.2785440198116408,9.55649395665623,9.81041822617159,3.4392160629603388,3.070804872271841,3.8065629044226537
cifar10,scrub,0.0005,7,9,64.0,100.0,5.0,0.2423611111111111,0.9838702658956568,1.5278471197593797,0.43977567457009903,0.29346926544974,0.8623519923238363,1.496463495938455,0.41203751891196144,0.2766876718219535,9.55649395665623,9.810407102329805,3.4318539534885404,3.074956810551564,3.800905404958574
cifar10,scrub,0.0005,10,9,64.0,100.0,5.0,0.3454861111111111,0.992067862796575,1.537403187996907,0.4406365086267904,0.2957729910367656,0.8583321625162255,1.4758053635178423,0.41021683637952666,0.27065280980358336,9.562887974622406,9.810407102329805,3.4133769794972895,3.089359086731567,3.804429333311736
cifar10,scrub,5e-05,5,8,64.0,100.0,3.0,0.17347222222222222,0.8754944285753975,1.2579651552825495,0.4106402991157,0.24558595890564247,0.77417980643868,1.0869649370738426,0.3829016311195235,0.20699197238492964,9.690174652979659,9.922290882012016,5.94621222583258,3.464589666415199,3.779949629331245
cifar10,scrub,5e-05,7,8,64.0,100.0,3.0,0.2427777777777778,0.8783597915457638,1.2575347745383851,0.4108852823725621,0.24578112538482172,0.7760833526098083,1.086082608388584,0.3828898338934629,0.20719641634296138,9.690174652979659,9.922290882012016,5.948131520439507,3.4641472461680927,3.7815392657117433
cifar10,scrub,5e-05,10,8,64.0,100.0,3.0,0.34673611111111113,0.8787143423620253,1.2575745485961445,0.411000906267508,0.24606299915487365,0.7748933647938375,1.0845230133952806,0.3832030552302193,0.2065818378322184,9.690174652979659,9.922290882012016,5.950164480910425,3.4590172593413713,3.78126078671184
cifar10,ascent_forget,0.01,1,6,64.0,100.0,,0.00034722222222222224,5.191275431861539,7.8136862908250375,1.2648098962297878,1.5592081904014696,4.336160835588148,7.695212384352183,1.0460970703022645,1.4337668061027762,9.721744254441216,9.913955883075168,7.306859406579007,2.7757141604046565,6.416393507296967
cifar10,ascent_forget,0.01,3,6,64.0,100.0,,0.0010416666666666667,9.730354074868487,10.022331665735049,3.0936222661149677,3.116469435366044,9.478145655618322,9.745204006491656,2.7023801287706544,2.8763621927661185,10.009805265323772,10.193888837086838,6.759863454268027,3.752268291187555,9.739434998603526
cifar10,ascent_forget,0.01,5,6,64.0,100.0,,0.001736111111111111,10.001858378667233,10.233064604437477,3.9201695719831715,3.623475683648335,9.691017740510837,9.930269738466613,3.4633100487255986,3.4042333716907973,10.24391151852149,10.386443267334299,6.79151758730403,3.8676526106099485,9.97892921256652
cifar10,ascent_forget,0.01,7,6,64.0,100.0,,0.0024305555555555556,10.061683065683134,10.277350878532502,4.179517418654335,3.742115955930563,9.736942102091287,9.967977887284237,3.6432641442331026,3.5192967324587374,10.311530970815003,10.450383232800846,7.079793562676475,3.8043152921091496,10.036718712863141
cifar10,ascent_forget,0.01,10,6,64.0,100.0,,0.003472222222222222,10.07615125032202,10.286419049093395,4.220895416794112,3.7977339801549346,9.749062172693845,9.987181948952987,3.6176403872065217,3.5643955632906152,10.377857843033064,10.506533174297067,7.265617847371162,3.7400859819713674,10.06769042201631
cifar10,ascent_forget,0.05,1,2,64.0,100.0,,6.944444444444444e-05,0.9352012343767819,1.3908324676271697,0.42431602740367796,0.26804327461586724,0.8061576279623975,1.167270387832399,0.39590659036161646,0.21896817804078927,9.226149625135944,9.464297175318407,1.8600277384649837,2.734540361077363,3.655836162491708
cifar10,ascent_forget,0.05,3,2,64.0,100.0,,0.00020833333333333335,4.1596185043321015,5.996311181563996,1.3507372526412043,1.3025394635474488,3.5715143429432796,5.03976147704331,1.0909795720710642,1.1186154185773753,4.265668513345459,6.465525277079802,1.2221459398906365,1.510867113450601,3.998933786873613
cifar10,ascent_forget,0.05,5,2,64.0,100.0,,0.00034722222222222224,9.286288491534755,9.989867331604426,3.4554047933636607,2.895488524121509,8.333252126947851,9.38143109012277,2.60679860578757,2.6161759318588236,8.36467013921427,8.912455361495523,2.4488311407540975,2.4046792481881107,8.66140358589896
cifar10,ascent_forget,0.05,7,2,64.0,100.0,,0.0004861111111111111,10.01224053925253,10.199441878320382,6.356863324327546,3.110539120212701,9.739741823083511,9.932709969097372,4.800570777742964,3.314626924076532,10.334465206578665,10.64618519540231,6.0019666488639345,3.3595474559075362,10.028815856304902
cifar10,ascent_forget,0.05,10,2,64.0,100.0,,0.0006944444444444445,10.780480247204533,10.999876228791926,6.885604229791397,3.188526947452214,10.494214042428155,10.82107420702561,5.295449686007126,3.5519889605458856,10.947976915377058,11.058368212640444,8.816478526217592,2.64398334470228,10.740890401669915
cifar10,scrub,0.001,5,4,64.0,100.0,3.0,0.17359722222222224,1.0942212241111515,1.7421351563353746,0.4655498606322958,0.3349874218620404,0.8032239886602721,1.1394860277992005,0.39000270085146055,0.21429712429654132,10.058252481388553,10.095592264727067,9.210311908909414,0.8026347901010584,3.985232564719992
cifar10,scrub,0.001,7,4,64.0,100.0,3.0,0.2430277777777778,1.1094722070532168,1.791116305828858,0.46926901598109655,0.34183844754387344,0.8047857905250947,1.1399413982632232,0.3902092543192988,0.21384736345016542,10.058252481388553,10.095592264727067,9.21607255254373,0.7958728599390943,3.990836826322288
cifar10,scrub,0.001,10,4,64.0,100.0,3.0,0.3471736111111111,1.1321437684343687,1.8636314141670274,0.47591869349445914,0.35384849064936374,0.8021349779429993,1.1520732855932345,0.38942496587739717,0.21457472153198712,10.059480504126213,10.095837869274598,9.348506818136961,0.7106036400635768,3.9979197501678603
